CustomerID,Customer Name,Phone,City,RegionCode,Country,Segment,Annual Spend (NGN),Clean Date,Email Clean
C0891,Ezinne Lawal,08016438530,Nnewi,R05,Nigeria,Retail,3679575,16-12-19,e.lawal@outlook.com
C1087,Ezinne Ibrahim,08065841780,Kabba,R09,Nigeria,SME,3965180,02-12-18,e.ibrahim@outlook.com
C0487,Greenfield Osei Nigeria Ltd,08063708700,Lagos,R01,Nigeria,Corporate,2564146,16-02-23,chukwuemeka.osei@company.ng
C0728,Amina Okoro,08182687518,Kafanchan,R11,Nigeria,Retail,189537,09-06-22,amina.okoro@gmail.com
C0577,Amarachi Suleiman,08064240863,Port Harcourt,R06,Nigeria,Wholesale,2359701,04-08-19,amarachi77@yahoo.com
C1065,Ekene Waziri,0806 2950129,Apapa,R01,Nigeria,Wholesale,2155703,19-02-19,e.waziri@outlook.com
C0496,Mariam Yusuf,08051769930,Kafanchan,R11,Nigeria,Wholesale,4489732,18-04-22,mariam.yusuf@gmail.com
C0446,Uchenna Waziri,08072931522,Kabba,R09,Nigeria,Retail,973575,09-09-19,uchenna.waziri@company.ng
C0340,Peak Aliyu Resources Ltd,08057706245,Abeokuta,R02,Nigeria,Corporate,2520298,15-01-19,zainab.aliyu@company.ng
C0904,Zainab Musa,08119829335,Gwoza,R12,Nigeria,Wholesale,1182278,28-11-20,zainab93@yahoo.com
C0649,Sunrise Okonkwu & Sons,08164957217,Lekki,R01,Nigeria,Corporate,1491332,22-11-22,i.okonkwu@outlook.com
C0111,Chinonso Abubakar,Unknown,Okene,R09,Nigeria,Retail,3261484,25-07-21,c.abubakar@outlook.com
C0595,Ebuka Obi,0814 1724819,Maiduguri,R12,Nigeria,Retail,3152118,03-02-18,ebuka66@yahoo.com
C0139,Funmilayo Obiora,08061677324,Eleme,R06,Nigeria,Wholesale,421987,31-03-20,f.obiora@outlook.com
C1099,Sochima Okonkwu,0806 4799832,Asaba,R07,Nigeria,Wholesale,2757701,18-08-22,sochima.okonkwu@gmail.com
C0784,Delta Obi Resources Ltd,08089600124,Kafanchan,R11,Nigeria,Corporate,4195480,20-03-20,damilola77@yahoo.com
C1034,Delta Okonkwo Nigeria Ltd,08164386676,Onitsha,R05,Nigeria,Corporate,216525,19-09-22,f.okonkwo@outlook.com
C1108,Eko Ringim Group,0810 6074889,Kuje,R08,Nigeria,Corporate,106750,31-12-21,mariam.ringim@company.ng
C0264,Apex Ugwu Resources Ltd,08119538501,Kafanchan,R11,Nigeria,Corporate,191646,31-08-20,lawal.ugwu@company.ng
C0984,Abdullahi Makarfi,08146195391,Gwagwalada,R08,Nigeria,Retail,4742984,06-07-19,abdullahi.makarfi@company.ng
C1023,Blessing Chukwu,08193416789,Oyo,R03,Nigeria,Wholesale,1792431,19-05-19,b.chukwu@outlook.com
C0971,Chukwuemeka Adeyemi,08101871231,Sagamu,R02,Nigeria,SME,4009312,09-06-20,chukwuemeka.adeyemi@gmail.com
C0347,Ezinne Osei,0803 6809550,Wudil,R10,Nigeria,Retail,1148613,25-05-22,e.osei@outlook.com
C0713,Blessing Anozie,08027674077,Okene,R09,Nigeria,Retail,3628452,28-01-23,blessing90@yahoo.com
C0974,Ebuka Nzeka,0819 3893589,Asaba,R07,Nigeria,Retail,3321880,23-09-21,ebuka.nzeka@gmail.com
C0366,Peak Onyekachi Enterprises,08137204514,Obio-Akpor,R06,Nigeria,Corporate,257255,06-04-21,Invalid Email
C0999,Onyeka Umar,0819 1059466,Gwagwalada,R08,Nigeria,Retail,603348,26-04-23,Invalid Email
C0790,Techbase Obi Ltd,08084695498,Ibadan,R03,Nigeria,Corporate,3158029,03-06-18,e.obi@outlook.com
C0526,Nkechi Okeke,08118785708,Sapele,R07,Nigeria,Retail,3897897,18-11-18,n.okeke@outlook.com
C0651,Titilayo Hassan,08018812960,Kabba,R09,Nigeria,Wholesale,3346354,11-10-19,titilayo.hassan@company.ng
C1101,Adaeze Gwarzo,0818 9760973,Lokoja,R09,Nigeria,Unknown Segment,860462,13-10-18,adaeze47@yahoo.com
C0934,Olamide Abubakar,08149995475,Abeokuta,R02,Nigeria,Wholesale,1177161,13-05-23,olamide2@yahoo.com
C0050,Zainab Obiechina,08185344449,Ijebu-Ode,R02,Nigeria,Retail,1190544,04-12-20,zainab.obiechina@company.ng
C1076,Chinedu Nwachukwu,08193452181,Asaba,R07,Nigeria,Retail,1222872,23-09-21,c.nwachukwu@outlook.com
C0289,Khadijah Osei,08083353172,Ijebu-Ode,R02,Nigeria,Retail,1495413,04-09-22,khadijah.osei@company.ng
C0853,Taiwo Lawal,0808 2666198,Awka,R05,Nigeria,Wholesale,3386449,21-11-21,taiwo85@yahoo.com
C0658,Oluwaseun Funtua,08093016142,Ekwulobia,R05,Nigeria,Retail,825821,24-05-19,o.funtua@outlook.com
C0767,Khadijah Okonkwu,08154815467,Bonny,R06,Nigeria,Wholesale,1700052,24-06-22,khadijah.okonkwu@company.ng
C0966,Unknown Customer,0818 3526177,Kaltungo,R13,Nigeria,Wholesale,1728686,27-07-21,aisha80@yahoo.com
C0353,Unknown Customer,08101690818,Wudil,R10,Nigeria,Wholesale,1926514,08-06-19,emeka.okoro@gmail.com
C0798,Chidi Chukwu,0808 2540321,Kabba,R09,Nigeria,Wholesale,2392908,30-07-21,chidi.chukwu@company.ng
C0189,Greenfield Obi Resources Ltd,08136883776,Ijebu-Ode,R02,Nigeria,Corporate,786132,04-03-22,fatima.obi@gmail.com
C0674,Oluwaseun Adeyemi,08139048258,Kafanchan,R11,Nigeria,Retail,1733442,23-06-22,o.adeyemi@outlook.com
C0279,Ifeanyi Ihejirika,08077207821,Ekwulobia,R05,Nigeria,Retail,4341676,10-07-19,ifeanyi49@yahoo.com
C0870,Khadijah Ihejirika,0817 3850825,Gombe,R13,Nigeria,Wholesale,158024,14-11-19,khadijah.ihejirika@company.ng
C0022,Techbase Yusuf Resources Ltd,08128105601,Oyo,R03,Nigeria,Corporate,3968243,15-11-21,jumoke72@yahoo.com
C0380,Blessing Ihejirika,0814 5821276,Gwoza,R12,Nigeria,Retail,2545847,06-02-22,blessing18@yahoo.com
C0692,Hauwa Shehu,08057836654,Bonny,R06,Nigeria,Wholesale,114999,23-03-19,hauwa53@yahoo.com
C1179,Damilola Nzeka,0815 9757029,Nsukka,R04,Nigeria,Retail,2396019,05-10-18,damilola42@yahoo.com
C0609,Unknown Customer,08015434366,Obio-Akpor,R06,Nigeria,Retail,564077,23-10-22,halima.onyekachi@company.ng
C0693,Aisha Obi,08057846429,Lugbe,R08,Nigeria,Retail,3634444,30-12-18,a.obi@outlook.com
C0304,Uche Chukwu,08031466061,Gombe,R13,Nigeria,Wholesale,3789300,03-04-20,u.chukwu@outlook.com
C1078,Unknown Customer,0815 3195533,Ijebu-Ode,R02,Nigeria,Retail,2644472,27-02-18,s.eze@outlook.com
C0598,Gbemisola Suleiman,0806 5666840,Kafanchan,R11,Nigeria,Retail,1683308,01-02-23,g.suleiman@outlook.com
C0688,Emeka Abdullahi,08179465868,Bonny,R06,Nigeria,SME,1907676,01-03-18,emeka.abdullahi@company.ng
C0802,Titilayo Okeke,Unknown,Kuje,R08,Nigeria,Retail,2496034,14-04-18,Invalid Email
C0710,Blessing Mbah,08076568756,Lagos,R01,Nigeria,SME,4243703,18-11-19,blessing.mbah@company.ng
C0913,Blessing Umar,0819 3987015,Kaltungo,R13,Nigeria,Retail,2972442,10-11-18,b.umar@outlook.com
C1022,Funmilayo Abubakar,08051534072,Dukku,R13,Nigeria,Wholesale,3122413,12-11-18,funmilayo.abubakar@gmail.com
C0997,Modupe Nzeka,Unknown,Kabba,R09,Nigeria,Wholesale,1599080,18-12-20,Invalid Email
C0769,Modupe Ugwu,08192670587,Awka,R05,Nigeria,SME,2821152,26-10-21,modupe.ugwu@gmail.com
C0542,Chibuzor Ibrahim,0805 2667909,Port Harcourt,R06,Nigeria,Retail,4180379,19-04-20,chibuzor78@yahoo.com
C1075,Hauwa Funtua,0801 5878831,Kaduna,R11,Nigeria,Retail,2128924,15-12-18,hauwa.funtua@gmail.com
C0952,Chibuzor Adeyemi,08015031226,Agbor,R07,Nigeria,Retail,3616326,21-11-22,chibuzor.adeyemi@gmail.com
C0912,Yewande Danladi,0809 4137879,Kaltungo,R13,Nigeria,Wholesale,2222282,01-09-20,yewande7@yahoo.com
C0641,Adewale Eze,08187364945,Maiduguri,R12,Nigeria,Retail,543661,04-12-19,adewale14@yahoo.com
C0114,Funmilayo Dikko,08101529111,Maiduguri,R12,Nigeria,Retail,4346511,05-10-18,Invalid Email
C0295,Emeka Tukur,08164253802,Kuje,R08,Nigeria,Wholesale,2659744,17-01-18,emeka24@yahoo.com
C1082,Chibuzor Ibrahim,0814 4017130,Wudil,R10,Nigeria,Retail,2167872,02-09-19,c.ibrahim@outlook.com
C1054,Hauwa Babangida,08116480412,Gwoza,R12,Nigeria,Wholesale,4704237,02-05-23,h.babangida@outlook.com
C0054,Kano Okonkwo Integrated Services,08117424899,Surulere,R01,Nigeria,Corporate,4923923,11-01-21,ngozi92@yahoo.com
C0351,Lawal Agbo,0818 8291835,Apapa,R01,Nigeria,Retail,3296475,10-03-20,lawal.agbo@company.ng
C1006,Maryam Agbo,08166821316,Gombe,R13,Nigeria,Retail,2248846,19-01-20,maryam.agbo@gmail.com
C0363,Adaeze Aliyu,08067441997,Oyo,R03,Nigeria,Retail,1579087,28-06-21,a.aliyu@outlook.com
C0849,Techbase Yusuf Group,08113231079,Gombe,R13,Nigeria,Corporate,3452984,07-08-22,Invalid Email
C0192,Chidi Lawal,08118015207,Port Harcourt,R06,Nigeria,Retail,2398714,22-11-19,chidi.lawal@gmail.com
C0406,Olumide Nwachukwu,08144791201,Bichi,R10,Nigeria,Retail,3240649,24-04-21,olumide.nwachukwu@company.ng
C0196,Adaeze Bello,08109920916,Port Harcourt,R06,Nigeria,Retail,889621,11-12-22,adaeze.bello@company.ng
C0407,Premier Waziri Global Ventures,08073287792,Oyo,R03,Nigeria,Corporate,1652915,26-07-22,s.waziri@outlook.com
C0813,Funmilayo Lawal,08011423269,Bonny,R06,Nigeria,Retail,4184549,15-09-18,funmilayo.lawal@company.ng
C0719,Lagos Obi & Associates,08074299819,Enugu,R04,Nigeria,Corporate,4519609,13-01-22,lawal75@yahoo.com
C0663,Ejike Ezeani,08188169796,Obio-Akpor,R06,Nigeria,Retail,2580347,18-09-20,ejike.ezeani@gmail.com
C0623,Bilkisu Okonkwo,08055013169,Okene,R09,Nigeria,Retail,2591007,12-01-21,bilkisu73@yahoo.com
C0855,Ikechukwu Obi,08114577409,Sapele,R07,Nigeria,Retail,2292216,10-04-23,ikechukwu4@yahoo.com
C0044,Chibuzor Ringim,08061169833,Nsukka,R04,Nigeria,Retail,1710296,15-09-22,chibuzor.ringim@company.ng
C0785,Onyeka Dikko,08016601323,Gwoza,R12,Nigeria,Wholesale,2809337,07-01-19,onyeka.dikko@gmail.com
C0266,Safiya Ihejirika,08137983518,Abeokuta,R02,Nigeria,SME,133816,15-09-20,safiya.ihejirika@gmail.com
C1051,Hauwa Ihejirika,Unknown,Warri,R07,Nigeria,Retail,880187,09-02-19,hauwa.ihejirika@company.ng
C0732,Agrofirst Aliyu Nigeria Ltd,08035504661,Oyo,R03,Nigeria,Corporate,4685211,20-05-22,Invalid Email
C0756,Ramat Gwarzo,08025256517,Eleme,R06,Nigeria,Retail,607528,07-11-18,ramat.gwarzo@gmail.com
C0586,Premier Okoro Resources Ltd,0803 7066531,Apapa,R01,Nigeria,Corporate,4761092,20-04-19,yewande.okoro@company.ng
C1056,Greenfield Okeke Ltd,08149818011,Kaduna,R11,Nigeria,Corporate,2048519,15-05-18,abdullahi.okeke@gmail.com
C0989,Chinonso Nzeka,08162446155,Ijebu-Ode,R02,Nigeria,Wholesale,671802,17-10-22,chinonso.nzeka@company.ng
C1150,Ramat Yusuf,08083474561,Kano,R10,Nigeria,SME,1646711,30-04-23,ramat.yusuf@gmail.com
C0465,Amina Chibueze,0801 9038912,Maiduguri,R12,Nigeria,Wholesale,3205047,25-04-21,amina.chibueze@gmail.com
C0540,Halima Ugwu,0813 6633662,Surulere,R01,Nigeria,Wholesale,4228725,13-01-22,halima18@yahoo.com
C0070,Adewale Ringim,08086062917,Lekki,R01,Nigeria,Retail,3501535,25-11-20,a.ringim@outlook.com
C0917,Sunrise Chibueze Ltd,08098830582,Lagos,R01,Nigeria,Corporate,4454528,08-12-20,n.chibueze@outlook.com
C0800,Tochukwu Okoro,08127727694,Gwoza,R12,Nigeria,Wholesale,2483083,29-10-19,tochukwu30@yahoo.com
C0209,Adewale Eze,08115609872,Enugu,R04,Nigeria,SME,1064420,17-03-18,adewale57@yahoo.com
C0968,Yahaya Osei,08103116950,Agbor,R07,Nigeria,Retail,2169100,10-02-21,y.osei@outlook.com
C1098,Horizon Makarfi & Sons,08102132795,Awka,R05,Nigeria,Corporate,1939149,04-09-19,ngozi80@yahoo.com
C0367,Techbase Waziri Trading Co.,08176773368,Okene,R09,Nigeria,Corporate,4622970,25-02-20,bilkisu35@yahoo.com
C0753,Chukwuemeka Anyanwu,08156276399,Abeokuta,R02,Nigeria,SME,1151188,28-05-21,chukwuemeka.anyanwu@company.ng
C1061,Peak Ihejirika Resources Ltd,08084534158,Kabba,R09,Nigeria,Corporate,848585,01-04-22,amina.ihejirika@company.ng
C0830,Blessing Mbah,0805 2899636,Kaltungo,R13,Nigeria,Unknown Segment,4630785,22-04-23,blessing.mbah@company.ng
C0408,Delta Abubakar Ltd,08123447109,Lugbe,R08,Nigeria,Corporate,1925914,24-05-20,r.abubakar@outlook.com
C0925,Khadijah Adeyemi,0816 3613537,Onitsha,R05,Nigeria,Retail,655464,27-01-22,k.adeyemi@outlook.com
C0841,Uchenna Agbo,0810 4533180,Bonny,R06,Nigeria,Retail,2209543,03-05-19,uchenna.agbo@gmail.com
C0880,Ifeanyi Chukwu,0802 7815878,Kaltungo,R13,Nigeria,Wholesale,239278,25-01-22,ifeanyi25@yahoo.com
C1000,Mariam Tukur,08054422792,Apapa,R01,Nigeria,Retail,842101,13-06-18,mariam.tukur@gmail.com
C0225,Lagos Okeke Integrated Services,0805 3431151,Enugu,R04,Nigeria,Corporate,1123129,12-06-20,bilkisu38@yahoo.com
C1144,Chioma Makarfi,08101089028,Bichi,R10,Nigeria,Wholesale,3918738,20-03-19,chioma.makarfi@gmail.com
C0746,Bilkisu Nwachukwu,08175744855,Awka,R05,Nigeria,Wholesale,3144039,02-11-18,b.nwachukwu@outlook.com
C0181,Emeka Ihejirika,08039779883,Enugu,R04,Nigeria,Retail,3121218,10-08-19,emeka37@yahoo.com
C1069,Zainab Okafor,0815 9855461,Wudil,R10,Nigeria,Wholesale,3380373,03-07-21,zainab.okafor@gmail.com
C0629,Maryam Yusuf,08015075438,Eleme,R06,Nigeria,Retail,3921590,17-06-22,maryam.yusuf@company.ng
C0612,Olamide Obiora,08142405673,Gwoza,R12,Nigeria,Retail,406878,17-04-18,olamide.obiora@company.ng
C0884,Ekene Garba,0812 5758083,Eleme,R06,Nigeria,Retail,4570689,04-02-18,ekene.garba@company.ng
C0687,Abuja Mbah Resources Ltd,08115078623,Eleme,R06,Nigeria,Corporate,3610806,31-03-19,a.mbah@outlook.com
C1115,Ikechukwu Okoro,08016791794,Nsukka,R04,Nigeria,Retail,1532891,22-08-22,ikechukwu.okoro@company.ng
C0762,Techbase Gwarzo Trading Co.,0811 6140534,Zaria,R11,Nigeria,Corporate,2187210,12-02-21,chibuzor.gwarzo@gmail.com
C0541,Yahaya Okeke,08168184859,Apapa,R01,Nigeria,Retail,3655454,16-03-21,y.okeke@outlook.com
C0975,Safiya Okeke,08058243752,Rano,R10,Nigeria,Retail,2489633,28-03-19,s.okeke@outlook.com
C0035,Amina Ibrahim,08018393398,Gombe,R13,Nigeria,Retail,2081153,17-12-18,a.ibrahim@outlook.com
C0726,Ejike Ibrahim,08037007562,Nnewi,R05,Nigeria,Retail,4291738,04-07-23,ejike74@yahoo.com
C0843,Somtochukwu Okoro,08072497478,Kafanchan,R11,Nigeria,SME,701114,25-03-20,somtochukwu.okoro@gmail.com
C0032,Sunrise Aliyu Trading Co.,08082685234,Okene,R09,Nigeria,Corporate,1884162,27-05-23,i.aliyu@outlook.com
C0538,Somtochukwu Bello,0805 5118193,Enugu,R04,Nigeria,Retail,4451545,24-03-21,somtochukwu.bello@gmail.com
C1003,Nnamdi Makarfi,08088179432,Gwoza,R12,Nigeria,Wholesale,3920179,23-03-22,nnamdi.makarfi@gmail.com
C1100,Obinna Chukwu,08135225356,Abuja,R08,Nigeria,Wholesale,912090,28-10-20,obinna.chukwu@company.ng
C0292,Emeka Adeyemi,08088846172,Oyo,R03,Nigeria,Wholesale,4839695,26-12-21,emeka.adeyemi@company.ng
C0544,Amarachi Eze,08092063500,Sagamu,R02,Nigeria,Retail,2073105,02-06-19,amarachi.eze@company.ng
C0431,Greenfield Bello Global Ventures,08039365473,Oyo,R03,Nigeria,Corporate,1086759,10-07-19,z.bello@outlook.com
C0931,Ikechukwu Okonkwo,08118063825,Gwagwalada,R08,Nigeria,Retail,615599,14-03-23,ikechukwu.okonkwo@gmail.com
C0168,Modupe Tukur,0801 5576402,Kaduna,R11,Nigeria,Retail,3452684,08-12-20,modupe.tukur@company.ng
C0328,Pronigeria Nwosu Nigeria Ltd,08029778814,Kano,R10,Nigeria,Corporate,844169,20-02-22,adaeze.nwosu@company.ng
C0589,Uche Onyekachi,08141649314,Sapele,R07,Nigeria,Retail,2105641,10-08-19,uche.onyekachi@company.ng
C0781,Onyeka Danladi,08165714136,Dukku,R13,Nigeria,Unknown Segment,878774,25-01-21,o.danladi@outlook.com
C0520,Kenechukwu Okonkwo,08095278917,Obio-Akpor,R06,Nigeria,Wholesale,3310310,31-03-18,kenechukwu.okonkwo@gmail.com
C0967,Nkechi Funtua,0811 4698187,Kaltungo,R13,Nigeria,Retail,2474146,04-05-23,n.funtua@outlook.com
C0617,Obinna Yusuf,08092171115,Oji River,R04,Nigeria,Retail,1321037,03-12-22,obinna45@yahoo.com
C0012,Unknown Customer,0812 1421814,Gombe,R13,Nigeria,Retail,4705438,23-08-18,h.waziri@outlook.com
C0923,Sunrise Obi Resources Ltd,08086331802,Ekwulobia,R05,Nigeria,Corporate,2785065,21-07-20,m.obi@outlook.com
C1036,Adeola Anyanwu,08098304435,Lokoja,R09,Nigeria,Retail,1298041,19-03-21,a.anyanwu@outlook.com
C1173,Chidi Adeyemi,08182917340,Gwoza,R12,Nigeria,Wholesale,4084734,28-10-20,chidi28@yahoo.com
C0410,Adewale Ibrahim,08162576449,Abeokuta,R02,Nigeria,SME,2362027,19-12-18,adewale9@yahoo.com
C0819,Apex Chukwu Resources Ltd,0812 6461720,Osogbo,R03,Nigeria,Corporate,2763165,14-10-20,obinna21@yahoo.com
C0775,Nnamdi Tukur,08151354668,Kafanchan,R11,Nigeria,Retail,1249929,15-08-21,n.tukur@outlook.com
C0661,Zainab Garba,08053867491,Ibadan,R03,Nigeria,Retail,3875988,06-12-22,zainab.garba@company.ng
C0468,Modupe Nwosu,08114430007,Kafanchan,R11,Nigeria,SME,2334764,30-04-23,modupe.nwosu@company.ng
C0116,Horizon Kankara Ltd,08099927782,Maiduguri,R12,Nigeria,Corporate,4868653,03-12-21,aisha57@yahoo.com
C0213,Maryam Nzeka,0816 5085700,Oji River,R04,Nigeria,SME,2077668,14-10-19,Invalid Email
C0034,Uche Waziri,08055528457,Oyo,R03,Nigeria,Retail,4675965,22-09-19,uche86@yahoo.com
C0636,Niger Aliyu Integrated Services,0807 6287498,Eleme,R06,Nigeria,Corporate,1821571,01-02-19,adeola.aliyu@company.ng
C0063,Eko Ihejirika Enterprises,08077276138,Rano,R10,Nigeria,Corporate,134210,28-04-18,r.ihejirika@outlook.com
C0890,Sochima Ringim,08104213093,Awka,R05,Nigeria,Wholesale,3117570,25-10-18,s.ringim@outlook.com
C0211,Mariam Gwarzo,08177875877,Ikeja,R01,Nigeria,Retail,3377869,17-12-21,mariam5@yahoo.com
C1141,Halima Anyanwu,08027182317,Dukku,R13,Nigeria,Retail,4141625,10-05-22,halima.anyanwu@company.ng
C0162,Adeola Okonkwo,08024297391,Obio-Akpor,R06,Nigeria,Retail,2475037,24-03-23,adeola37@yahoo.com
C0570,Chukwuemeka Makarfi,08167790822,Sapele,R07,Nigeria,Retail,4188430,20-01-21,chukwuemeka78@yahoo.com
C1113,Damilola Abdullahi,08086209410,Lokoja,R09,Nigeria,SME,338594,08-01-22,damilola.abdullahi@company.ng
C0834,Apex Okonkwu Group,08109463272,Lokoja,R09,Nigeria,Corporate,695224,29-04-23,folake93@yahoo.com
C0451,Ngozi Ugwu,08176881570,Kuje,R08,Nigeria,Wholesale,4520140,23-12-22,ngozi18@yahoo.com
C0261,Kenechukwu Okonkwo,08012930256,Rano,R10,Nigeria,Unknown Segment,2390902,27-03-18,kenechukwu.okonkwo@company.ng
C1111,Sunrise Babangida & Associates,0801 8189007,Agbor,R07,Nigeria,Corporate,2992357,20-10-22,ramatu1@yahoo.com
C0433,Delta Yusuf Ltd,08107375630,Kabba,R09,Nigeria,Corporate,2019996,27-06-20,oluwaseun48@yahoo.com
C0839,Yetunde Garba,08083214934,Kafanchan,R11,Nigeria,Wholesale,4843177,22-05-23,yetunde.garba@gmail.com
C0183,Halima Waziri,08085872500,Bonny,R06,Nigeria,SME,2902099,12-03-19,halima.waziri@company.ng
C0887,Abuja Chibueze Enterprises,08072667663,Dukku,R13,Nigeria,Corporate,1034384,18-02-18,j.chibueze@outlook.com
C0655,Khadijah Kankara,08159232966,Ibadan,R03,Nigeria,Retail,3093615,03-01-19,k.kankara@outlook.com
C0614,Unity Gwarzo Integrated Services,08024630043,Biu,R12,Nigeria,Corporate,244286,04-11-20,ngozi.gwarzo@company.ng
C0320,Yewande Tukur,08148512009,Gwagwalada,R08,Nigeria,Retail,2938146,03-07-23,yewande.tukur@gmail.com
C0871,Chioma Bello,0811 6677171,Lugbe,R08,Nigeria,Retail,2606387,11-04-19,chioma.bello@gmail.com
C0082,Amarachi Umar,08133954970,Agbor,R07,Nigeria,Retail,1714229,01-10-18,amarachi.umar@gmail.com
C0048,Gateway Ezeani & Associates,08129747715,Awka,R05,Nigeria,Corporate,50294,23-01-23,olumide30@yahoo.com
C0411,Jumoke Chibueze,08054306618,Awka,R05,Nigeria,Retail,4413372,11-10-22,jumoke.chibueze@gmail.com
C0624,Yewande Eze,08092806240,Agbor,R07,Nigeria,Wholesale,1783900,23-11-18,yewande.eze@gmail.com
C0642,Niger Okafor Integrated Services,08165442924,Onitsha,R05,Nigeria,Corporate,2436626,01-11-20,olumide.okafor@gmail.com
C0745,Aisha Mbah,0819 1567681,Abeokuta,R02,Nigeria,Wholesale,4462367,09-02-23,a.mbah@outlook.com
C0115,Yewande Ugwu,08021570130,Obio-Akpor,R06,Nigeria,Retail,1324529,06-04-23,y.ugwu@outlook.com
C0817,Rukayat Umar,08156882576,Abeokuta,R02,Nigeria,Wholesale,4847643,27-08-20,Invalid Email
C0585,Tochukwu Obi,0809 2478346,Okene,R09,Nigeria,SME,2238122,29-09-21,t.obi@outlook.com
C1191,Fatima Babangida,08053023245,Kabba,R09,Nigeria,Wholesale,3709660,17-09-18,fatima19@yahoo.com
C0001,Zainab Ringim,08029438571,Sagamu,R02,Nigeria,Retail,2185730,09-12-22,Invalid Email
C0752,Onyeka Suleiman,0809 5903509,Oji River,R04,Nigeria,Retail,1191053,08-11-18,onyeka.suleiman@gmail.com
C0201,Ezinne Nwankwo,0816 9200888,Oji River,R04,Nigeria,Retail,763601,10-05-18,ezinne.nwankwo@company.ng
C0416,Ekene Yusuf,0810 2944923,Okene,R09,Nigeria,Retail,2994955,08-10-19,ekene.yusuf@company.ng
C0782,Khadijah Aliyu,08019866861,Enugu,R04,Nigeria,Retail,2528422,06-03-18,k.aliyu@outlook.com
C1132,Pronigeria Nwosu Ltd,08011092076,Awka,R05,Nigeria,Corporate,4178066,10-03-19,e.nwosu@outlook.com
C0076,Unknown Customer,08137964415,Osogbo,R03,Nigeria,Wholesale,2974647,19-10-22,chidi.lawal@gmail.com
C0507,Obinna Waziri,08119058158,Gombe,R13,Nigeria,Retail,2729092,22-09-22,obinna.waziri@gmail.com
C0836,Unknown Customer,08165104309,Abuja,R08,Nigeria,Corporate,1221612,21-08-20,maryam.chibueze@gmail.com
C0851,Ramatu Aliyu,08149961904,Awka,R05,Nigeria,Retail,4137297,03-09-20,ramatu75@yahoo.com
C1184,Adaeze Babangida,08099728231,Agbor,R07,Nigeria,Retail,2095354,18-12-18,adaeze62@yahoo.com
C1177,Delta Adeyemi & Associates,0811 8401946,Sapele,R07,Nigeria,Corporate,1262058,06-09-19,ngozi.adeyemi@company.ng
C1102,Jumoke Tukur,08156104247,Wudil,R10,Nigeria,Wholesale,1870489,21-12-22,j.tukur@outlook.com
C1039,Rukayat Ringim,08182567810,Bichi,R10,Nigeria,Retail,1620789,25-02-19,r.ringim@outlook.com
C0954,Chinedu Suleiman,08034507680,Oji River,R04,Nigeria,Retail,660209,23-02-18,chinedu.suleiman@company.ng
C0373,Sochima Yusuf,0807 3571504,Nsukka,R04,Nigeria,Retail,3536913,18-09-19,s.yusuf@outlook.com
C0988,Adaeze Ihejirika,08152218557,Osogbo,R03,Nigeria,Wholesale,2973338,01-05-23,adaeze.ihejirika@company.ng
C0330,Amina Lawal,08025387989,Nsukka,R04,Nigeria,Retail,2302832,02-11-18,a.lawal@outlook.com
C0810,Ramatu Ezeani,08084018088,Gwagwalada,R08,Nigeria,Retail,984082,29-01-21,r.ezeani@outlook.com
C0825,Hauwa Ezeani,08072653951,Port Harcourt,R06,Nigeria,Retail,469889,03-08-19,hauwa.ezeani@company.ng
C0163,Yahaya Funtua,0816 3846484,Gwoza,R12,Nigeria,Retail,1547659,07-10-18,yahaya4@yahoo.com
C0399,Tochukwu Umar,08159771831,Kafanchan,R11,Nigeria,Retail,3041219,16-09-18,t.umar@outlook.com
C0047,Fatima Bello,08063396168,Biu,R12,Nigeria,Wholesale,4482087,26-08-20,Invalid Email
C0142,Apex Obi Resources Ltd,08135065289,Ekwulobia,R05,Nigeria,Corporate,3668128,15-10-20,nnamdi23@yahoo.com
C0118,Ebuka Makarfi,08125143718,Biu,R12,Nigeria,Wholesale,4458120,22-03-20,ebuka.makarfi@gmail.com
C1169,Ebuka Nwachukwu,08151375746,Oji River,R04,Nigeria,Retail,1604667,17-02-22,ebuka83@yahoo.com
C1163,Kano Okonkwu Resources Ltd,0809 8136683,Gombe,R13,Nigeria,Corporate,1740039,25-05-23,titilayo.okonkwu@company.ng
C0109,Premier Nwosu Nigeria Ltd,0816 1857834,Gwagwalada,R08,Nigeria,Corporate,2475861,07-06-21,blessing.nwosu@company.ng
C0216,Khadijah Obi,08064189936,Biu,R12,Nigeria,Retail,1334177,13-06-20,khadijah.obi@gmail.com
C0749,Amarachi Onyekachi,0818 5154543,Abuja,R08,Nigeria,SME,499685,12-03-21,amarachi.onyekachi@company.ng
C0158,Hauwa Ibrahim,0801 7220581,Rano,R10,Nigeria,Wholesale,1160054,16-11-21,h.ibrahim@outlook.com
C0548,Safiya Abubakar,08194622918,Rano,R10,Nigeria,Wholesale,818792,07-10-21,Invalid Email
C0684,Olamide Ihejirika,08114672152,Asaba,R07,Nigeria,Wholesale,4130982,19-01-20,olamide.ihejirika@gmail.com
C0502,Obinna Ihejirika,0808 7722930,Port Harcourt,R06,Nigeria,Retail,1430980,26-04-22,obinna.ihejirika@company.ng
C1149,Ikechukwu Dikko,08076021207,Obio-Akpor,R06,Nigeria,Wholesale,3938857,02-07-18,i.dikko@outlook.com
